temperature 1;temperature 2;temperature 3;temperature 4;temperature 5;humidity;pressure;atm;altitude;battery;time;n
32,2;27,9;31,7500;33,6250;32,5625;99,9;95815;0,9456;469,11;1023;2016-07-17T14:22:16;5
32,2;27,9;31,7500;33,6250;32,5625;99,9;95818;0,9457;468,85;1023;2016-07-17T14:22:17;6
32,2;27,9;31,7500;33,5625;32,5625;99,9;95818;0,9457;468,85;1023;2016-07-17T14:22:18;7
32,1;27,9;31,6875;33,5625;32,5625;99,9;95816;0,9456;469,02;1023;2016-07-17T14:22:19;8
32,1;27,9;31,6875;33,5625;32,5625;99,9;95821;0,9457;468,59;1023;2016-07-17T14:22:20;9
32,1;27,9;31,6250;33,5000;32,5000;99,9;95822;0,9457;468,50;1023;2016-07-17T14:22:21;10
32,1;27,9;31,6250;33,5000;32,5000;99,9;95816;0,9456;469,02;1023;2016-07-17T14:22:22;11
32,1;27,9;31,6250;33,4375;32,5000;99,7;95822;0,9457;468,50;1023;2016-07-17T14:22:23;12
32,1;27,9;31,5625;33,4375;32,5000;99,7;95816;0,9456;469,02;1023;2016-07-17T14:22:24;13
32,1;27,9;31,5625;33,4375;32,5000;99,0;95822;0,9457;468,50;1023;2016-07-17T14:22:25;14
32,1;27,9;31,5625;33,3750;32,5000;99,0;95813;0,9456;469,28;1023;2016-07-17T14:22:26;15
32,0;27,9;31,5000;33,3750;32,4375;98,5;95822;0,9457;468,50;1023;2016-07-17T14:22:27;16
32,0;27,9;31,5000;33,3125;32,4375;98,5;95814;0,9456;469,20;1023;2016-07-17T14:22:28;17
32,0;27,9;31,5000;33,3125;32,4375;98,2;95814;0,9456;469,20;1023;2016-07-17T14:22:29;18
32,0;27,9;31,4375;33,3125;32,4375;98,2;95820;0,9457;468,67;1023;2016-07-17T14:22:30;19
31,9;27,9;31,4375;33,2500;32,4375;97,7;95806;0,9455;469,89;1023;2016-07-17T14:22:31;20
31,8;27,9;31,3750;33,2500;32,3750;97,7;95821;0,9457;468,59;1023;2016-07-17T14:22:32;21
31,8;27,8;31,3125;33,1875;32,3750;97,4;95812;0,9456;469,37;1023;2016-07-17T14:22:33;22
31,8;27,8;31,3125;33,1875;32,3750;97,4;95815;0,9456;469,11;1023;2016-07-17T14:22:34;23
31,8;27,9;31,3125;33,1250;32,3750;97,2;95818;0,9457;468,85;1023;2016-07-17T14:22:35;24
31,8;27,9;31,2500;33,1250;32,3750;97,2;95818;0,9457;468,85;1023;2016-07-17T14:22:36;25
31,7;27,9;31,2500;33,0625;32,3750;97,1;95817;0,9456;468,94;1023;2016-07-17T14:22:37;26
31,7;27,9;31,1875;33,0625;32,3125;97,1;95814;0,9456;469,20;1023;2016-07-17T14:22:38;27
31,7;27,9;31,1875;33,0000;32,3125;97,0;95820;0,9457;468,67;1023;2016-07-17T14:22:39;28
31,7;27,9;31,1250;33,0000;32,3125;97,0;95817;0,9456;468,94;1023;2016-07-17T14:22:40;29
31,6;27,8;31,1250;33,0000;32,3125;96,9;95823;0,9457;468,41;1023;2016-07-17T14:22:41;30
31,6;27,8;31,0625;32,9375;32,2500;96,9;95817;0,9456;468,94;1023;2016-07-17T14:22:42;31
31,6;27,8;31,0625;32,9375;32,2500;96,8;95826;0,9457;468,15;1023;2016-07-17T14:22:43;32
31,6;27,8;31,0000;32,9375;32,2500;96,8;95820;0,9457;468,67;1023;2016-07-17T14:22:44;33
31,6;27,9;31,0000;32,8750;32,2500;96,5;95815;0,9456;469,11;1023;2016-07-17T14:22:45;34
31,6;27,9;31,0000;32,8125;32,2500;96,5;95818;0,9457;468,85;1023;2016-07-17T14:22:46;35
31,6;27,8;30,9375;32,8125;32,1875;96,1;95818;0,9457;468,85;1023;2016-07-17T14:22:47;36
31,6;27,8;30,9375;32,7500;32,1875;96,1;95806;0,9455;469,89;1023;2016-07-17T14:22:48;37
31,6;27,8;30,9375;32,7500;32,1875;95,6;95815;0,9456;469,11;1023;2016-07-17T14:22:49;38
31,6;27,8;30,8750;32,7500;32,1875;95,6;95812;0,9456;469,37;1023;2016-07-17T14:22:50;39
31,5;27,8;30,8750;32,6875;32,1250;95,3;95806;0,9455;469,89;1023;2016-07-17T14:22:51;40
31,5;27,8;30,8750;32,6875;32,1250;95,3;95809;0,9456;469,63;1023;2016-07-17T14:22:52;41
31,5;27,8;30,8750;32,6875;32,1250;94,9;95815;0,9456;469,11;1023;2016-07-17T14:22:53;42
31,5;27,8;30,8125;32,6250;32,1250;94,9;95812;0,9456;469,37;1023;2016-07-17T14:22:54;43
31,5;27,8;30,8125;32,6250;32,1250;94,4;95818;0,9457;468,85;1023;2016-07-17T14:22:55;44
31,5;27,8;30,8125;32,5625;32,0625;94,4;95809;0,9456;469,63;1023;2016-07-17T14:22:56;45
31,5;27,8;30,8125;32,5625;32,0625;93,7;95812;0,9456;469,37;1023;2016-07-17T14:22:57;46
31,5;27,8;30,7500;32,5000;32,0625;93,7;95813;0,9456;469,28;1023;2016-07-17T14:22:58;47
31,5;27,8;30,7500;32,5000;32,0625;92,5;95818;0,9457;468,85;1023;2016-07-17T14:22:59;48
31,5;27,8;30,7500;32,5000;32,0625;92,5;95825;0,9457;468,24;1023;2016-07-17T14:23:0;49
31,4;27,8;30,7500;32,4375;32,0000;91,3;95816;0,9456;469,02;1023;2016-07-17T14:23:1;50
31,4;27,8;30,6875;32,4375;32,0000;91,3;95813;0,9456;469,28;1023;2016-07-17T14:23:2;51
31,4;27,8;30,6875;32,3750;32,0000;90,7;95816;0,9456;469,02;1023;2016-07-17T14:23:3;52
31,4;27,8;30,6875;32,3750;31,9375;90,7;95813;0,9456;469,28;1023;2016-07-17T14:23:4;53
31,4;27,8;30,6875;32,3125;31,9375;90,0;95811;0,9456;469,46;1023;2016-07-17T14:23:5;54
31,4;27,8;30,6250;32,3125;31,9375;90,0;95811;0,9456;469,46;1023;2016-07-17T14:23:6;55
31,4;27,8;30,6250;32,2500;31,9375;89,3;95816;0,9456;469,02;1023;2016-07-17T14:23:7;56
31,4;27,8;30,6250;32,2500;31,8750;89,3;95822;0,9457;468,50;1023;2016-07-17T14:23:8;57
31,3;27,8;30,6250;32,1875;31,8750;88,9;95817;0,9456;468,94;1023;2016-07-17T14:23:9;58
31,3;27,8;30,5625;32,1875;31,8750;88,9;95814;0,9456;469,20;1023;2016-07-17T14:23:10;59
31,3;27,7;30,5625;32,1250;31,8125;88,0;95817;0,9456;468,94;1023;2016-07-17T14:23:11;60
31,3;27,7;30,5625;32,1250;31,8125;88,0;95823;0,9457;468,41;1023;2016-07-17T14:23:12;1
31,3;27,7;30,5625;32,1250;31,8125;86,8;95817;0,9456;468,94;1023;2016-07-17T14:23:13;2
31,2;27,7;30,5000;32,0625;31,7500;86,8;95812;0,9456;469,37;1023;2016-07-17T14:23:14;3
31,2;27,7;30,5000;32,0625;31,7500;86,2;95815;0,9456;469,11;1023;2016-07-17T14:23:15;4
31,2;27,7;30,5000;32,0000;31,7500;86,2;95821;0,9457;468,59;1023;2016-07-17T14:23:16;5
31,2;27,7;30,5000;32,0000;31,6875;85,7;95815;0,9456;469,11;1023;2016-07-17T14:23:17;6
31,2;27,7;30,4375;32,0000;31,6875;85,7;95821;0,9457;468,59;1023;2016-07-17T14:23:18;7
31,2;27,7;30,4375;31,9375;31,6875;85,5;95824;0,9457;468,32;1023;2016-07-17T14:23:19;8
31,2;27,7;30,4375;31,9375;31,6250;85,5;95809;0,9456;469,63;1023;2016-07-17T14:23:20;9
31,2;27,7;30,4375;31,8750;31,6250;85,9;95824;0,9457;468,32;1023;2016-07-17T14:23:21;10
31,2;27,7;30,4375;31,8750;31,6250;85,9;95816;0,9456;469,02;1023;2016-07-17T14:23:22;11
31,1;27,7;30,3750;31,8125;31,5625;86,5;95819;0,9457;468,76;1023;2016-07-17T14:23:23;12
31,2;27,7;30,3750;31,8125;31,5625;86,5;95824;0,9457;468,32;1023;2016-07-17T14:23:24;13
31,1;27,7;30,3750;31,8125;31,5000;85,7;95816;0,9456;469,02;1023;2016-07-17T14:23:25;14
31,1;27,7;30,3750;31,7500;31,5000;85,7;95813;0,9456;469,28;1023;2016-07-17T14:23:26;15
31,1;27,6;30,3750;31,6875;31,5000;86,1;95819;0,9457;468,76;1023;2016-07-17T14:23:27;16
31,1;27,6;30,3125;31,6875;31,4375;86,1;95819;0,9457;468,76;1023;2016-07-17T14:23:28;17
31,1;27,6;30,3125;31,6875;31,4375;86,9;95822;0,9457;468,50;1023;2016-07-17T14:23:29;18
31,1;27,6;30,3125;31,6250;31,4375;86,9;95825;0,9457;468,24;1023;2016-07-17T14:23:30;19
31,1;27,6;30,2500;31,6250;31,3750;87,5;95822;0,9457;468,50;1023;2016-07-17T14:23:31;20
31,1;27,6;30,2500;31,5625;31,3125;87,5;95822;0,9457;468,50;1023;2016-07-17T14:23:32;21
31,1;27,6;30,2500;31,5625;31,3125;87,7;95819;0,9457;468,76;1023;2016-07-17T14:23:33;22
31,1;27,6;30,2500;31,5000;31,3125;87,7;95817;0,9456;468,94;1023;2016-07-17T14:23:34;23
31,0;27,6;30,2500;31,5000;31,3125;87,5;95808;0,9456;469,72;1023;2016-07-17T14:23:35;24
31,0;27,6;30,2500;31,4375;31,2500;87,5;95820;0,9457;468,67;1023;2016-07-17T14:23:36;25
31,0;27,6;30,1875;31,4375;31,2500;87,7;95820;0,9457;468,67;1023;2016-07-17T14:23:37;26
31,0;27,6;30,1875;31,4375;31,1875;87,7;95814;0,9456;469,20;1023;2016-07-17T14:23:38;27
31,0;27,6;30,1875;31,3750;31,1875;87,8;95814;0,9456;469,20;1023;2016-07-17T14:23:39;28
31,0;27,6;30,1875;31,3750;31,1250;87,8;95814;0,9456;469,20;1023;2016-07-17T14:23:40;29
30,9;27,6;30,1875;31,3750;31,1250;88,0;95809;0,9456;469,63;1023;2016-07-17T14:23:41;30
30,9;27,6;30,1250;31,3125;31,1250;88,0;95823;0,9457;468,41;1023;2016-07-17T14:23:42;31
30,9;27,6;30,1250;31,3125;31,0625;88,3;95821;0,9457;468,59;1023;2016-07-17T14:23:43;32
30,9;27,6;30,1250;31,2500;31,0625;88,3;95818;0,9457;468,85;1023;2016-07-17T14:23:44;33
30,9;27,5;30,1250;31,2500;31,0625;87,3;95821;0,9457;468,59;1023;2016-07-17T14:23:45;34
30,9;27,5;30,0625;31,1875;31,0000;87,3;95827;0,9457;468,06;1023;2016-07-17T14:23:46;35
30,9;27,5;30,0625;31,1250;31,0000;87,6;95815;0,9456;469,11;1023;2016-07-17T14:23:47;36
30,9;27,5;30,0625;31,1250;31,0000;87,6;95818;0,9457;468,85;1023;2016-07-17T14:23:48;37
30,8;27,5;30,0000;31,1250;30,9375;86,6;95812;0,9456;469,37;1023;2016-07-17T14:23:49;38
30,8;27,5;30,0000;31,0625;30,9375;86,6;95821;0,9457;468,59;1023;2016-07-17T14:23:50;39
30,8;27,5;30,0000;31,0625;30,9375;86,2;95813;0,9456;469,28;1023;2016-07-17T14:23:51;40
30,8;27,5;29,9375;31,0000;30,9375;86,2;95810;0,9456;469,54;1023;2016-07-17T14:23:52;41
30,7;27,4;29,9375;30,9375;30,8750;86,8;95808;0,9456;469,72;1023;2016-07-17T14:23:53;42
30,7;27,4;29,9375;30,9375;30,8750;86,8;95799;0,9455;470,50;1023;2016-07-17T14:23:54;43
30,7;27,4;29,8750;30,8750;30,8125;87,5;95805;0,9455;469,98;1023;2016-07-17T14:23:55;44
30,7;27,4;29,8750;30,8750;30,8125;87,5;95816;0,9456;469,02;1023;2016-07-17T14:23:56;45
30,7;27,4;29,8750;30,8750;30,8125;88,2;95820;0,9457;468,67;1023;2016-07-17T14:23:57;46
30,7;27,4;29,8125;30,8750;30,7500;88,2;95817;0,9456;468,94;1023;2016-07-17T14:23:58;47
30,7;27,4;29,8125;30,8125;30,7500;88,8;95814;0,9456;469,20;1023;2016-07-17T14:23:59;48
30,7;27,4;29,8125;30,8125;30,7500;88,8;95825;0,9457;468,24;1023;2016-07-17T14:24:0;49
30,7;27,4;29,8125;30,7500;30,7500;89,4;95808;0,9456;469,72;1023;2016-07-17T14:24:1;50
30,7;27,4;29,8125;30,7500;30,6875;89,4;95823;0,9457;468,41;1023;2016-07-17T14:24:2;51
30,7;27,4;29,7500;30,6875;30,6875;89,9;95814;0,9456;469,20;1023;2016-07-17T14:24:3;52
30,7;27,4;29,7500;30,6875;30,6875;89,9;95811;0,9456;469,46;1023;2016-07-17T14:24:4;53
30,6;27,4;29,7500;30,6875;30,6250;90,4;95820;0,9457;468,67;1023;2016-07-17T14:24:5;54
30,6;27,4;29,7500;30,6250;30,6250;90,4;95815;0,9456;469,11;1023;2016-07-17T14:24:6;55
30,6;27,4;29,7500;30,6250;30,6250;90,8;95812;0,9456;469,37;1023;2016-07-17T14:24:7;56
30,6;27,4;29,6875;30,5625;30,6250;90,8;95818;0,9457;468,85;1023;2016-07-17T14:24:8;57
30,6;27,4;29,6875;30,5625;30,5625;91,0;95821;0,9457;468,59;1023;2016-07-17T14:24:9;58
30,6;27,4;29,6875;30,5000;30,5625;91,0;95823;0,9457;468,41;1023;2016-07-17T14:24:10;59
30,6;27,4;29,6250;30,5000;30,5625;91,2;95815;0,9456;469,11;1023;2016-07-17T14:24:11;60
30,6;27,4;29,6250;30,5000;30,5625;91,2;95835;0,9458;467,37;1023;2016-07-17T14:24:12;1
30,6;27,3;29,6250;30,4375;30,5000;91,4;95815;0,9456;469,11;1023;2016-07-17T14:24:13;2
30,6;27,3;29,6250;30,4375;30,5000;91,4;95812;0,9456;469,37;1023;2016-07-17T14:24:14;3
30,6;27,4;29,6250;30,4375;30,5000;91,6;95818;0,9457;468,85;1023;2016-07-17T14:24:15;4
30,6;27,4;29,6250;30,4375;30,5000;91,6;95815;0,9456;469,11;1023;2016-07-17T14:24:16;5
30,6;27,4;29,5625;30,3750;30,4375;91,8;95818;0,9457;468,85;1023;2016-07-17T14:24:17;6
30,6;27,4;29,5625;30,3750;30,4375;91,8;95830;0,9458;467,80;1023;2016-07-17T14:24:18;7
30,5;27,3;29,5625;30,3750;30,4375;92,0;95812;0,9456;469,37;1023;2016-07-17T14:24:19;8
30,5;27,3;29,5625;30,3125;30,4375;92,0;95812;0,9456;469,37;1023;2016-07-17T14:24:20;9
30,5;27,3;29,5625;30,3125;30,4375;92,2;95818;0,9457;468,85;1023;2016-07-17T14:24:21;10
30,5;27,3;29,5000;30,3125;30,3750;92,2;95816;0,9456;469,02;1023;2016-07-17T14:24:22;11
30,5;27,3;29,5000;30,2500;30,3750;92,3;95813;0,9456;469,28;1023;2016-07-17T14:24:23;12
30,5;27,3;29,5000;30,2500;30,3750;92,3;95819;0,9457;468,76;1023;2016-07-17T14:24:24;13
30,5;27,3;29,5000;30,1875;30,3750;92,4;95825;0,9457;468,24;1023;2016-07-17T14:24:25;14
30,4;27,3;29,5000;30,1875;30,3750;92,4;95816;0,9456;469,02;1023;2016-07-17T14:24:26;15
30,4;27,3;29,4375;30,1250;30,3125;92,5;95816;0,9456;469,02;1023;2016-07-17T14:24:27;16
30,5;27,3;29,4375;30,1250;30,3125;92,5;95837;0,9458;467,19;1023;2016-07-17T14:24:28;17
30,3;27,3;29,4375;30,1250;30,3125;92,7;95841;0,9459;466,84;1023;2016-07-17T14:24:29;18
30,3;27,3;29,3750;30,0625;30,2500;92,7;95835;0,9458;467,37;1023;2016-07-17T14:24:30;19
30,2;27,3;29,3750;30,0625;30,2500;87,4;95841;0,9459;466,84;1023;2016-07-17T14:24:31;20
30,2;27,3;29,3125;30,0000;30,1250;87,4;95847;0,9459;466,32;1023;2016-07-17T14:24:32;21
30,2;27,3;29,3125;29,9375;30,0625;81,6;95842;0,9459;466,76;1023;2016-07-17T14:24:33;22
30,2;27,3;29,2500;29,8750;30,0000;81,6;95836;0,9458;467,28;1023;2016-07-17T14:24:34;23
30,2;27,3;29,2500;29,8750;30,0000;80,8;95839;0,9459;467,02;1023;2016-07-17T14:24:35;24
30,2;27,3;29,2500;29,8125;29,9375;80,8;95842;0,9459;466,76;1023;2016-07-17T14:24:36;25
30,2;27,2;29,2500;29,8125;29,9375;79,5;95842;0,9459;466,76;1023;2016-07-17T14:24:37;26
30,2;27,2;29,2500;29,7500;29,8750;79,5;95839;0,9459;467,02;1023;2016-07-17T14:24:38;27
30,1;27,2;29,1875;29,7500;29,8125;77,4;95839;0,9459;467,02;1023;2016-07-17T14:24:39;28
30,1;27,2;29,1875;29,6250;29,7500;77,4;95839;0,9459;467,02;1023;2016-07-17T14:24:40;29
30,1;27,1;29,1875;29,5625;29,6875;71,2;95848;0,9459;466,23;1023;2016-07-17T14:24:41;30
30,1;27,1;29,1250;29,5000;29,6250;71,2;95837;0,9458;467,19;1023;2016-07-17T14:24:42;31
30,1;27,1;29,1250;29,4375;29,6250;69,9;95837;0,9458;467,19;1023;2016-07-17T14:24:43;32
30,0;27,1;29,1250;29,3750;29,6250;69,9;95837;0,9458;467,19;1023;2016-07-17T14:24:44;33
30,0;27,0;29,0625;29,3750;29,5625;69,4;95834;0,9458;467,45;1023;2016-07-17T14:24:45;34
30,0;27,0;29,0625;29,3125;29,5625;69,4;95838;0,9458;467,10;1023;2016-07-17T14:24:46;35
30,0;27,0;29,0625;29,2500;29,5000;71,3;95835;0,9458;467,37;1023;2016-07-17T14:24:47;36
30,0;27,0;29,0000;29,2500;29,5000;71,3;95841;0,9459;466,84;1023;2016-07-17T14:24:48;37
30,0;27,0;29,0000;29,1875;29,4375;71,9;95841;0,9459;466,84;1023;2016-07-17T14:24:49;38
29,9;27,0;29,0000;29,1875;29,4375;71,9;95832;0,9458;467,63;1023;2016-07-17T14:24:50;39
29,9;26,9;29,0000;29,1250;29,3750;72,3;95835;0,9458;467,37;1023;2016-07-17T14:24:51;40
29,9;26,9;28,9375;29,1250;29,3750;72,3;95838;0,9458;467,10;1023;2016-07-17T14:24:52;41
29,9;26,9;28,9375;29,0625;29,3125;73,8;95844;0,9459;466,58;1023;2016-07-17T14:24:53;42
29,9;26,9;28,9375;29,0000;29,3125;73,8;95839;0,9459;467,02;1023;2016-07-17T14:24:54;43
29,9;26,9;28,9375;29,0000;29,2500;74,7;95833;0,9458;467,54;1023;2016-07-17T14:24:55;44
29,8;26,9;28,9375;28,9375;29,2500;74,7;95842;0,9459;466,76;1023;2016-07-17T14:24:56;45
29,8;26,8;28,8750;28,9375;29,2500;75,5;95839;0,9459;467,02;1023;2016-07-17T14:24:57;46
29,8;26,8;28,8750;28,8750;29,1875;75,5;95839;0,9459;467,02;1023;2016-07-17T14:24:58;47
29,8;26,8;28,8750;28,8125;29,1875;76,4;95839;0,9459;467,02;1023;2016-07-17T14:24:59;48
29,8;26,8;28,8750;28,8125;29,1250;76,4;95845;0,9459;466,50;1023;2016-07-17T14:25:0;49
29,8;26,8;28,8750;28,7500;29,1250;77,0;95834;0,9458;467,45;1023;2016-07-17T14:25:1;50
29,8;26,8;28,8750;28,7500;29,1250;77,0;95843;0,9459;466,67;1023;2016-07-17T14:25:2;51
29,7;26,7;28,8125;28,6875;29,0625;77,2;95828;0,9457;467,98;1023;2016-07-17T14:25:3;52
29,7;26,7;28,8125;28,6875;29,0625;77,2;95843;0,9459;466,67;1023;2016-07-17T14:25:4;53
29,7;26,7;28,8125;28,6250;29,0625;76,7;95820;0,9457;468,67;1023;2016-07-17T14:25:5;54
29,7;26,7;28,8125;28,5625;29,0000;76,7;95829;0,9458;467,89;1023;2016-07-17T14:25:7;55
29,7;26,7;28,8125;28,5625;29,0000;76,4;95840;0,9459;466,93;1023;2016-07-17T14:25:8;56
29,7;26,7;28,8125;28,5000;28,9375;76,4;95840;0,9459;466,93;1023;2016-07-17T14:25:9;57
29,6;26,6;28,8125;28,5000;28,9375;76,0;95835;0,9458;467,37;1023;2016-07-17T14:25:10;58
29,7;26,6;28,8125;28,4375;28,8750;76,0;95841;0,9459;466,84;1023;2016-07-17T14:25:11;59
29,6;26,6;28,8125;28,4375;28,8750;75,3;95829;0,9458;467,89;1023;2016-07-17T14:25:12;60
29,6;26,6;28,8125;28,3750;28,8750;75,3;95841;0,9459;466,84;1023;2016-07-17T14:25:13;1
29,6;26,6;28,8125;28,3750;28,8750;73,7;95838;0,9458;467,10;1023;2016-07-17T14:25:14;2
29,6;26,6;28,8125;28,3125;28,8125;73,7;95841;0,9459;466,84;1023;2016-07-17T14:25:15;3
29,5;26,5;28,7500;28,3125;28,7500;72,0;95845;0,9459;466,50;1023;2016-07-17T14:25:16;4
29,5;26,5;28,7500;28,2500;28,7500;72,0;95836;0,9458;467,28;1023;2016-07-17T14:25:17;5
29,4;26,5;28,7500;28,1875;28,6875;71,7;95840;0,9459;466,93;1023;2016-07-17T14:25:18;6
29,4;26,5;28,7500;28,1250;28,6250;71,7;95834;0,9458;467,45;1023;2016-07-17T14:25:19;7
29,3;26,4;28,6875;28,1250;28,6250;71,6;95843;0,9459;466,67;1023;2016-07-17T14:25:20;8
29,3;26,4;28,6875;28,0625;28,5625;71,6;95838;0,9458;467,10;1023;2016-07-17T14:25:21;9
29,2;26,4;28,6250;28,0000;28,5625;70,5;95833;0,9458;467,54;1023;2016-07-17T14:25:22;10
29,2;26,4;28,6250;28,0000;28,5625;70,5;95844;0,9459;466,58;1023;2016-07-17T14:25:23;11
29,2;26,3;28,5625;27,9375;28,5000;70,8;95844;0,9459;466,58;1023;2016-07-17T14:25:24;12
29,2;26,3;28,5625;27,8750;28,4375;70,8;95838;0,9458;467,10;1023;2016-07-17T14:25:25;13
29,2;26,3;28,5625;27,8125;28,4375;69,5;95830;0,9458;467,80;1023;2016-07-17T14:25:26;14
29,2;26,3;28,5000;27,8125;28,3750;69,5;95851;0,9460;465,97;1023;2016-07-17T14:25:27;15
29,1;26,2;28,5000;27,7500;28,3125;68,5;95834;0,9458;467,45;1023;2016-07-17T14:25:28;16
29,1;26,2;28,5000;27,6875;28,3125;68,5;95834;0,9458;467,45;1023;2016-07-17T14:25:29;17
29,1;26,2;28,5000;27,6875;28,3125;67,1;95837;0,9458;467,19;1023;2016-07-17T14:25:30;18
29,1;26,2;28,4375;27,6250;28,2500;67,1;95834;0,9458;467,45;1023;2016-07-17T14:25:31;19
29,1;26,1;28,4375;27,5625;28,2500;67,5;95840;0,9459;466,93;1023;2016-07-17T14:25:32;20
29,1;26,1;28,4375;27,5625;28,2500;67,5;95846;0,9459;466,41;1023;2016-07-17T14:25:33;21
29,1;26,1;28,4375;27,5000;28,1875;68,3;95831;0,9458;467,71;1023;2016-07-17T14:25:34;22
29,1;26,1;28,4375;27,5000;28,1875;68,3;95834;0,9458;467,45;1023;2016-07-17T14:25:35;23
29,0;26,1;28,4375;27,4375;28,1250;69,2;95840;0,9459;466,93;1023;2016-07-17T14:25:36;24
29,0;26,1;28,4375;27,3750;28,1250;69,2;95841;0,9459;466,84;1023;2016-07-17T14:25:37;25
29,0;26,0;28,4375;27,3750;28,1250;70,5;95832;0,9458;467,63;1023;2016-07-17T14:25:38;26
29,0;26,0;28,4375;27,3125;28,0625;70,5;95832;0,9458;467,63;1023;2016-07-17T14:25:39;27
29,0;26,0;28,4375;27,2500;28,0625;71,7;95838;0,9458;467,10;1023;2016-07-17T14:25:40;28
29,0;26,0;28,3750;27,2500;28,0000;71,7;95838;0,9458;467,10;1023;2016-07-17T14:25:41;29
28,9;25,9;28,3750;27,1875;28,0000;72,0;95833;0,9458;467,54;1023;2016-07-17T14:25:42;30
28,9;25,9;28,3750;27,1875;28,0000;72,0;95836;0,9458;467,28;1023;2016-07-17T14:25:43;31
28,9;25,8;28,3750;27,1250;27,9375;73,1;95836;0,9458;467,28;1023;2016-07-17T14:25:44;32
28,9;25,8;28,3750;27,1250;27,9375;73,1;95830;0,9458;467,80;1023;2016-07-17T14:25:45;33
28,9;25,8;28,3750;27,0625;27,9375;74,2;95830;0,9458;467,80;1023;2016-07-17T14:25:46;34
28,9;25,8;28,3750;27,0625;27,8750;74,2;95847;0,9459;466,32;1023;2016-07-17T14:25:47;35
28,8;25,8;28,3750;27,0000;27,8750;74,3;95836;0,9458;467,28;1023;2016-07-17T14:25:48;36
28,8;25,8;28,3750;27,0000;27,8750;74,3;95833;0,9458;467,54;1023;2016-07-17T14:25:49;37
28,8;25,7;28,3750;26,9375;27,8125;73,9;95848;0,9459;466,23;1023;2016-07-17T14:25:50;38
28,8;25,7;28,3750;26,8750;27,8125;73,9;95833;0,9458;467,54;1023;2016-07-17T14:25:51;39
28,8;25,7;28,3125;26,8750;27,7500;73,2;95833;0,9458;467,54;1023;2016-07-17T14:25:52;40
28,8;25,7;28,3125;26,8750;27,7500;73,2;95839;0,9459;467,02;1023;2016-07-17T14:25:53;41
28,8;25,7;28,3125;26,8125;27,7500;72,8;95839;0,9459;467,02;1023;2016-07-17T14:25:54;42
28,8;25,7;28,3125;26,8125;27,6875;72,8;95836;0,9458;467,28;1023;2016-07-17T14:25:55;43
28,8;25,7;28,3125;26,7500;27,6875;72,9;95837;0,9458;467,19;1023;2016-07-17T14:25:56;44
28,8;25,7;28,3125;26,7500;27,6250;72,9;95825;0,9457;468,24;1023;2016-07-17T14:25:57;45
28,8;25,6;28,3125;26,6875;27,6250;73,5;95837;0,9458;467,19;1023;2016-07-17T14:25:58;46
28,8;25,6;28,3125;26,6875;27,5625;73,5;95825;0,9457;468,24;1023;2016-07-17T14:25:59;47
28,8;25,5;28,3125;26,6250;27,5625;74,4;95831;0,9458;467,71;1023;2016-07-17T14:26:0;48
28,8;25,5;28,3125;26,6250;27,5625;74,4;95831;0,9458;467,71;1023;2016-07-17T14:26:1;49
28,8;25,5;28,3125;26,6250;27,5000;75,3;95834;0,9458;467,45;1023;2016-07-17T14:26:2;50
28,8;25,5;28,3125;26,5625;27,5000;75,3;95842;0,9459;466,76;1023;2016-07-17T14:26:3;51
28,8;25,5;28,3125;26,5625;27,5000;76,1;95840;0,9459;466,93;1023;2016-07-17T14:26:4;52
28,8;25,5;28,3125;26,5000;27,4375;76,1;95840;0,9459;466,93;1023;2016-07-17T14:26:5;53
28,8;25,5;28,3125;26,5000;27,4375;76,7;95843;0,9459;466,67;1023;2016-07-17T14:26:6;54
28,8;25,5;28,3125;26,5000;27,4375;76,7;95837;0,9458;467,19;1023;2016-07-17T14:26:7;55
28,8;25,4;28,2500;26,4375;27,3750;75,6;95837;0,9458;467,19;1023;2016-07-17T14:26:8;56
28,7;25,4;28,2500;26,4375;27,3750;75,6;95831;0,9458;467,71;1023;2016-07-17T14:26:9;57
28,7;25,4;28,2500;26,4375;27,3750;75,6;95829;0,9458;467,89;1023;2016-07-17T14:26:10;58
28,7;25,4;28,2500;26,3750;27,3125;75,6;95835;0,9458;467,37;1023;2016-07-17T14:26:11;59
28,7;25,3;28,2500;26,3750;27,3125;76,0;95832;0,9458;467,63;1023;2016-07-17T14:26:12;60
28,7;25,3;28,2500;26,3750;27,3125;76,0;95837;0,9458;467,19;1023;2016-07-17T14:26:13;1
28,7;25,3;28,2500;26,3125;27,2500;76,7;95832;0,9458;467,63;1023;2016-07-17T14:26:14;2
28,7;25,3;28,2500;26,3125;27,2500;76,7;95829;0,9458;467,89;1023;2016-07-17T14:26:15;3
28,7;25,3;28,2500;26,3125;27,2500;77,6;95832;0,9458;467,63;1023;2016-07-17T14:26:16;4
28,7;25,3;28,2500;26,3125;27,1875;77,6;95835;0,9458;467,37;1023;2016-07-17T14:26:17;5
28,7;25,3;28,2500;26,2500;27,1875;78,5;95844;0,9459;466,58;1023;2016-07-17T14:26:18;6
28,7;25,3;28,2500;26,2500;27,1875;78,5;95835;0,9458;467,37;1023;2016-07-17T14:26:19;7
28,7;25,3;28,2500;26,2500;27,1875;79,4;95829;0,9458;467,89;1023;2016-07-17T14:26:20;8
